adv_id	lat	lng	nombre_pieces	surface_habitable	loyer_mois
103315917	47.553719	7.608354	3.5	105	1805.00
103317042	47.549676	7.605764	4.0	90	2105.00
103389584	47.551777	7.608348	3.0	85	2100.00
103389187	47.552281	7.606254	5.0	145	3730.00
103330077	47.555094	7.615201	3.0	68	1040.00
103357066	47.5538499	7.6172558	3.0	65	1380.00
103365208	47.5543754	7.6147466	3.0	63	1455.00
103383304	47.547635	7.618486	5.5	128	3120.00
103379114	47.546484	7.600934	3.5	124	2770.00
103379112	47.546481	7.600694	1.0	33	945.00
103303227	47.552626	7.619425	3.0	70	1490.00
103384781	47.555046	7.611281	3.0	65	1438.00
103359463	47.5526692	7.6189124	2.0	NULL	1290.00
103370301	47.545212	7.620069	2.5	56	1250.00
103300079	47.555376	7.614102	2.5	75	1545.00
103208502	47.549571	7.621197	3.0	61	1500.00
103261987	47.549571	7.621197	2.0	47	1230.00
103371804	47.553944	7.614185	2.0	47	1220.00
103313843	47.5502493	7.6009969	2.0	69	2040.00
103274583	47.549972	7.605938	3.0	72	2040.00
103372529	47.549564	7.601885	2.0	56	1435.00
103318292	47.549564	7.601885	3.5	84	1840.00
103353243	47.550356	7.601635	3.5	120	2975.00
103364743	47.55121	7.608439	5.5	122	2790.00
103355931	47.5500627	7.6057521	4.5	109	2230.00
103364570	47.5482965	7.6200534	3.5	71	1595.00
103341555	47.552172	7.617808	2.0	47	1150.00
103384516	47.555284	7.614763	2.0	52	1104.00
103326093	47.5527669	7.6077267	4.0	120	2270.00
103311165	47.546911	7.620155	3.5	72	1564.00
103361368	47.546911	7.620155	2.5	56	1175.00
103293042	47.5545833	7.614083	3.0	69	1360.00
103386105	47.547109	7.620169	2.5	56	1240.00
103378258	47.551661	7.619773	3.0	70	1481.00
103384537	47.545787	7.601966	1.0	40	1025.00
103362303	47.545199	7.602202	3.0	NULL	1620.00
103286136	47.5502913	7.6211893	3.0	70	1390.00
103387626	47.5526722	7.6169994	2.0	45	950.00
103364342	47.55463	7.61028	3.0	67	1376.00
103373215	47.549448	7.601362	1.0	34	777.00
103261169	47.5459301	7.6206696	3.5	70	1630.00
103314150	47.5459301	7.6206696	3.5	70	1720.00
103338312	47.546101	7.6206835	2.5	58	1410.00
103388760	47.5388991	7.6010022	3.0	82	1525.00
103278119	47.53821	7.60016	4.5	92	1990.00
103383052	47.537963	7.603814	2.0	67	1408.00
103374682	47.5392295	7.6027165	2.5	62	1040.00
103360427	47.5369357	7.6029618	3.0	75	1600.00
103388996	47.542714	7.600057	1.0	32	720.00
103389127	47.539055	7.601327	4.5	103	1920.00
103385389	47.537626	7.61088	3.0	60	1400.00
103335777	47.535783	7.601941	2.5	55	1600.00
103373984	47.540775	7.60147	2.0	61	1440.00
103338569	47.5391681	7.6015874	3.5	95	2245.00
103370786	47.5389784	7.6022111	4.5	119	2835.00
103351576	47.594858	7.656376	3.5	82	1762.00
103364132	47.592222	7.653381	3.5	70	1350.00
103373324	47.576262	7.644497	3.5	80	1950.00
103382673	47.57405	7.63712	4.5	113	2530.00
103358647	47.5815871	7.6441858	3.0	85	1770.00
103038100	47.576016	7.64649	4.0	86	1840.00
103376906	47.594176	7.656139	2.0	50	972.00
103282100	47.5738706	7.6389728	4.5	104	2070.00
103376382	47.5700932	7.6491781	5.0	150	4900.00
103393365	47.591518	7.652949	3.0	81	2020.00
103243085	47.5874937	7.6600813	4.0	84	1390.00
103366822	47.575391	7.64367	4.0	88	1730.00
103334885	47.5812513	7.6459125	4.5	100	2165.00
103261332	47.5741285	7.6406616	2.0	50	1316.00
103344038	47.593558	7.654433	2.0	51	1040.00
103372436	47.59255	7.654377	4.0	100	2460.00
103383864	47.5758182	7.6463831	5.0	115	2500.00
103274530	47.5928796	7.6560221	3.5	77	1680.00
103389136	47.58482	7.65212	3.5	86	2000.00
103341718	47.5819123	7.6533322	4.0	93	1920.00
103385421	47.5749602	7.6483866	4.0	104	2395.00
103386853	47.570667	7.629578	2.0	51	1140.00
103314197	47.573048	7.641309	2.0	50	1315.00
103389683	47.5695391	7.6315942	2.0	49	1050.00
103376871	47.573308	7.641881	2.0	50	1316.00
103387896	47.5712043	7.6307497	4.0	112	2610.00
103278450	47.5759383	7.6446026	3.0	64	1642.00
103344780	47.581528	7.651528	4.5	93	1960.00
103360255	47.5811576	7.6429479	4.5	108	1875.00
103381268	47.571763	7.637188	3.0	188	2980.00
103353973	47.5812573	7.6525054	3.5	90	1930.00
103387649	47.5855481	7.656936	2.0	56	880.00
103287739	47.592702	7.654692	2.0	52	1200.00
103372241	47.592702	7.654692	1.0	26	690.00
103332746	47.5897656	7.6523269	NULL	19	190.00
103374609	47.593816	7.655401	3.5	107	2050.00
103109442	47.579919	7.651503	4.5	120	2670.00
103380701	47.5863682	7.6511434	3.0	70	1500.00
103380700	47.5863682	7.6511434	1.0	42	970.00
103363847	47.5779324	7.6409286	2.0	64	1690.00
103314152	47.591518	7.652949	3.0	81	1970.00
103209265	47.591518	7.652949	3.0	81	2020.00
103378852	47.5705129	7.6651538	2.0	50	1340.00
103012478	47.5710475	7.667721	4.5	111	2616.00
103388061	47.570126	7.665006	3.0	63	1415.00
103336321	47.570265	7.664971	4.0	95	2375.00
103374365	47.5708646	7.6646636	3.0	78	1440.00
103356506	47.5559793	7.6243974	4.0	79	1609.00
103383875	47.5525	7.62723	4.0	70	1400.00
103337735	47.5526344	7.6239208	2.0	49	1270.00
103383755	47.5526886	7.623735	3.0	47	1150.00
103388815	47.55346	7.62959	2.0	44	1040.00
103373505	47.5468968	7.6236219	4.5	94	1700.00
103368070	47.5487903	7.6262454	1.0	39	870.00
103383535	47.55269	7.62149	4.5	100	1977.00
103349651	47.55597	7.62602	3.0	65	1617.00
103181362	47.5571	7.6201	2.5	50	1600.00
103373601	47.5571	7.6201	3.5	85	2400.00
103363524	47.5521961	7.6279844	3.0	77	1510.00
103346452	47.5522964	7.6271345	4.0	77	1545.00
103372703	47.5448306	7.627759	4.5	120	2900.00
103324427	47.5517095	7.6285539	3.0	72	1700.00
103329728	47.5517095	7.6285539	3.0	72	1700.00
103372721	47.5552242	7.6184029	1.0	32	750.00
103350157	47.551698	7.624382	2.0	55	1180.00
103350957	47.547786	7.629855	2.0	52	1155.00
103387882	47.554897	7.620873	2.0	90	1550.00
103336930	47.552817	7.622434	3.5	81	1640.00
103366785	47.5566893	7.6246922	3.5	72	1500.00
103375424	47.5553377	7.6206486	3.0	65	1795.00
103387209	47.551994	7.624995	3.5	93	2150.00
103388865	47.5536672	7.630381	3.0	60	1450.00
103373182	47.5549141	7.6268515	1.0	34	580.00
103369808	47.5549141	7.6268515	3.0	63	1280.00
103364403	47.557526	7.630315	4.5	82	1520.00
103376690	47.554008	7.625453	2.0	46	1050.00
103384895	47.5529984	7.626858	4.0	72	1530.00
103384367	47.5473377	7.6290697	3.5	62	1450.00
103370590	47.5473377	7.6290697	3.5	62	1480.00
103378238	47.557132	7.621461	2.0	64	1300.00
103326680	47.557477	7.62132	4.0	87	2000.00
103317443	47.52462	7.659276	3.5	73	1695.00
103319161	47.523827	7.6454238	4.5	143	3500.00
103383659	47.53002	7.64257	3.5	70	1660.00
103379255	47.533112	7.648527	3.5	85	1526.00
103388819	47.53096	7.64735	3.0	60	1380.00
103361032	47.528266	7.652426	1.0	12	120.00
103384524	47.537371	7.624532	3.0	61	1290.00
103377557	47.5307749	7.6478012	3.0	NULL	1390.00
103378580	47.53042	7.634759	1.5	38	950.00
103366574	47.531065	7.628285	3.0	81	1620.00
103360680	47.531377	7.627285	4.0	94	1845.00
103384361	47.5309589	7.6403786	5.0	116	2340.00
103384360	47.5306437	7.6406297	5.0	116	2250.00
103377820	47.5330733	7.6292446	4.5	106	2300.00
103372043	47.5370256	7.632247	5.0	98	1880.00
103387367	47.528105	7.651767	3.5	75	1610.00
103370214	47.524495	7.658558	3.0	69	1447.00
103388978	47.5309646	7.6473504	3.0	60	1380.00
103346259	47.546482	7.614017	2.0	49	1020.00
103336785	47.531836	7.647925	3.5	88	2270.00
103370063	47.534658	7.633539	3.5	85	1780.00
103323873	47.5287029	7.6497053	4.5	91	2120.00
103237907	47.532007	7.64762	4.5	101	2600.00
103338996	47.5322232	7.6476475	4.5	131	2850.00
103391323	47.5302632	7.6422484	1.0	25	659.00
103360861	47.531532	7.646636	3.0	76	1854.00
103378679	47.51986	7.69494	4.0	NULL	1670.00
103370942	47.516758	7.696915	3.0	NULL	890.00
103296603	47.516758	7.696915	3.0	66	890.00
103349560	47.5188823	7.6833286	4.5	127	2650.00
103315448	47.523355	7.685926	3.0	70	1430.00
103382847	47.516157	7.691303	3.5	70	1490.00
103275572	47.5225527	7.6895302	4.5	102	2150.00
103360749	47.5221952	7.6927249	4.0	85	1600.00
103355910	47.5221952	7.6927249	2.0	46	1075.00
103238206	47.519292	7.683497	4.5	86	1680.00
103343802	47.516955	7.687111	4.0	67	1495.00
103350793	47.517723	7.681047	3.5	95	1865.00
103056666	47.517723	7.681047	6.0	155	2990.00
103157266	47.5196539	7.6824764	3.5	69	1580.00
103375423	47.518848	7.680933	4.5	100	1860.00
103361764	47.519872	7.680235	2.5	60	1160.00
103355286	47.5197143	7.6879467	3.0	57	1219.00
103369813	47.5183285	7.6882722	3.0	61	1130.00
103404255	47.563753	7.60365	2.0	56	1060.00
103388073	47.5199424	7.6821724	3.5	88	1350.00
103324432	47.5691478	7.6175462	3.5	110	2490.00
103384907	47.5681513	7.6041476	3.0	72	1510.00
103385115	47.5681513	7.6041476	NULL	70	1445.00
103276506	47.5619038	7.6082473	3.5	88	1800.00
103387555	47.5657815	7.6193022	1.0	39	719.00
103350570	47.564921	7.60536	3.0	79	1530.00
103383731	47.564921	7.60536	2.0	59	1240.00
103375751	47.5624851	7.6042629	3.5	76	1640.00
103373506	47.567716	7.600239	3.5	NULL	1200.00
103314950	47.567716	7.600239	1.0	28	690.00
103131171	47.5697372	7.6083653	4.5	100	2010.00
103367065	47.558353	7.600437	3.0	98	2383.00
103190479	47.5587489	7.6006374	4.0	110	2550.00
103336775	47.568232	7.604414	3.0	68	1520.00
103356762	47.564958	7.604284	1.0	21	370.00
103387053	47.5620509	7.6060554	4.5	96	1790.00
103387054	47.5620509	7.6060554	3.5	78	1500.00
103358081	47.568434	7.603216	3.5	92	1790.00
103338308	47.568434	7.603216	3.5	87	1700.00
103361932	47.5698168	7.6092692	2.0	53	1210.00
103351928	47.568757	7.601447	2.0	55	1110.00
103357890	47.568757	7.601447	2.0	49	1023.00
103292645	47.564607	7.604801	2.5	70	1780.00
103387623	47.5679926	7.6019412	3.0	64	1590.00
103374677	47.559188	7.614204	3.5	72	1720.00
103370895	47.5579109	7.6017243	3.0	80	1820.00
103121562	47.562425	7.600715	3.0	68	1545.00
103366308	47.503135	7.601939	3.5	65	1475.00
103389877	47.5193885	7.6154278	4.0	105	2030.00
103379687	47.5244837	7.6061633	3.0	60	1258.00
103380001	47.5123959	7.6182853	1.0	60	1200.00
103354033	47.522467	7.612804	5.0	99	2373.00
103383743	47.5190732	7.6035442	4.5	110	2800.00
103333282	47.5205783	7.6195476	3.5	NULL	1870.00
103361625	47.512184	7.619344	3.0	NULL	1520.00
103357715	47.511241	7.620724	3.5	83	1790.00
103343816	47.5221243	7.6082272	3.5	93	1995.00
103310830	47.5221426	7.6080547	4.5	110	2170.00
103389189	47.5219163	7.6090232	3.5	93	1870.00
103360679	47.5278	7.619995	4.0	89	1690.00
103212836	47.5246051	7.6092841	4.5	121	1966.00
103312015	47.525882	7.614701	3.0	66	1580.00
103410359	47.5112597	7.620193	3.5	75	1500.00
103383209	47.5481468	7.6237458	3.0	66	1580.00
103214521	47.528793	7.611648	3.0	50	1475.00
103389113	47.5203891	7.6078632	2.0	56	1220.00
103385615	47.5252014	7.6074005	2.0	60	970.00
103294194	47.517443	7.601218	NULL	35	554.00
103387876	47.5071723	7.6170465	4.5	105	2115.00
103325561	47.502811	7.61674	3.5	66	1450.00
103340428	47.5057119	7.6192583	3.5	107	1790.00
103380693	47.5057119	7.6192583	4.0	118	1890.00
103286931	47.500007	7.6152176	4.5	75	1888.00
103327839	46.0153185	7.7470306	3.5	91	3500.00
103382142	46.7861963	7.74123	6.5	240	2500.00
103366611	46.7133518	7.7196879	2.5	52	1250.00
103230921	46.945545	7.77512	4.0	NULL	1350.00
103388718	47.01477	7.71901	3.5	115	1280.00
103388918	47.1878	7.71128	4.5	90	1160.00
103370307	47.185004	7.705417	1.0	40	395.00
103382184	47.193276	7.706962	3.0	NULL	880.00
103240021	47.190038	7.702961	2.0	40	850.00
103376931	47.187949	7.711765	2.5	60	1060.00
103375117	47.187401	7.711208	1.0	NULL	580.00
103314654	47.188073	7.701051	4.5	130	1500.00
103339193	47.183231	7.7021228	5.5	113	1690.00
103319901	47.1928407	7.7046112	3.0	68	1205.00
103339082	47.192732	7.704703	4.5	86	1310.00
103377193	47.1863195	7.7006734	2.5	NULL	968.00
103363453	47.1736866	7.7287479	1.0	30	550.00
103345846	47.19156	7.78783	4.5	NULL	1150.00
103342594	47.2999838	7.77415	3.5	72	1180.00
103377156	47.280343	7.750606	3.5	98	1470.00
103383539	47.284596	7.756079	3.5	65	1040.00
103216003	47.205381	7.788182	5.5	123	2395.00
103364373	47.22208	7.78243	3.0	NULL	1130.00
103327434	47.2226082	7.7815343	5.5	168	2180.00
103294559	47.211042	7.778829	2.5	NULL	1100.00
103316170	47.2100335	7.7785102	5.5	170	2220.00
103121191	47.2236962	7.7846968	3.0	NULL	1090.00
103357922	47.2230572	7.7847983	3.5	79	1170.00
103300867	47.223003	7.784956	3.5	79	1100.00
103343151	47.217291	7.784919	4.5	88	1310.00
103340136	47.225307	7.790266	3.0	NULL	1160.00
103377324	47.205226	7.778623	1.5	27	513.00
103357864	47.212771	7.789365	3.5	137	1690.00
103387948	47.214179	7.786152	3.5	90	1510.00
103371486	47.2125463	7.7864861	3.5	81	1395.00
103286711	47.2124287	7.7867097	4.5	99	1640.00
103303309	47.212265	7.787237	3.5	80	1376.00
103372379	47.21546	7.785298	3.5	73	1380.00
103248748	47.215031	7.785816	3.5	73	1380.00
103216377	47.214932	7.785881	4.5	106	1820.00
103355788	47.208564	7.785655	2.0	47	932.00
103314628	47.202368	7.7852454	5.5	125	2020.00
103148904	47.201467	7.785662	4.5	111	1770.00
103373718	47.214092	7.795539	3.0	65	1120.00
103373720	47.214109	7.796014	3.0	71	1070.00
103327174	47.210484	7.794384	3.5	69	990.00
103388861	47.22022	7.78292	2.5	64	1000.00
103344237	47.2202205	7.7829185	2.5	64	1000.00
103388952	47.2202205	7.7829185	2.5	62	980.00
103388953	47.2202205	7.7829185	4.5	98	1305.00
103359826	47.237757	7.786954	2.5	NULL	900.00
103373926	47.239415	7.767639	2.5	65	1090.00
103384241	47.243011	7.770357	3.5	72	990.00
103374651	47.2408827	7.7670174	3.5	NULL	1220.00
103369736	47.2893817	7.7265328	3.5	NULL	1160.00
103372804	47.2855336	7.7033003	4.5	87	1450.00
103272848	47.291724	7.724697	5.0	96	1969.00
103386851	47.2889776	7.7189295	2.5	50	1080.00
103370219	47.289684	7.72779	3.5	77	1080.00
103359299	47.288106	7.718779	4.5	106	1770.00
103370242	47.288106	7.718779	4.5	106	1770.00
103363402	47.2881055	7.7187795	4.5	96	1770.00
103238103	47.287851	7.719889	4.5	95	2000.00
103381718	47.395608	7.750007	2.5	97	1400.00
103304888	47.393298	7.756074	3.0	64	1090.00
103302204	47.3943644	7.7492648	5.0	100	1760.00
103362195	47.317645	7.796495	1.5	NULL	762.00
103347246	47.320715	7.798297	4.5	88	1497.00
103384982	47.320715	7.798297	4.5	88	1517.00
103340432	47.320139	7.798654	4.5	109	1800.00
103218717	47.3204576	7.7885374	3.5	NULL	1480.00
103387092	47.320565	7.793977	1.0	37	870.00
103364716	47.320565	7.793977	4.5	146	2180.00
103380691	47.3170828	7.7979458	4.5	112	1650.00
103380750	47.307663	7.768565	4.5	110	1510.00
103357811	47.3184992	7.7029476	3.5	66	1298.00
103340172	47.3129557	7.7002883	1.0	29	550.00
103318234	47.341655	7.708937	4.5	NULL	1260.00
103382704	47.3493162	7.7687027	3.5	73	1029.00
103272060	47.302661	7.799655	4.5	99	1610.00
103376745	47.302661	7.799655	1.5	41	850.00
103302183	47.302661	7.799655	4.5	95	1630.00
103389020	47.33343	7.751625	4.0	NULL	1400.00
103387103	47.4999695	7.7207687	3.5	68	1430.00
103387102	47.499712	7.719692	2.5	51	1240.00
103030630	47.4756452	7.7534154	1.0	12	160.00
103308801	47.4763221	7.7530923	3.5	61	1390.00
103295814	47.467953	7.758134	3.5	82	1530.00
103386632	47.473987	7.7557518	3.5	88	1710.00
103389796	47.473989	7.755742	4.0	88	1710.00
103389797	47.473989	7.755742	3.0	70	1550.00
103385394	47.474876	7.768017	5.5	137	2620.00
103388070	47.474876	7.768017	4.5	106	2180.00
103375286	47.466896	7.759947	4.5	92	1740.00
103332222	47.467229	7.759684	4.5	92	1740.00
103334163	47.413356	7.71725	4.5	96	1710.00
103300930	47.4186533	7.7655404	4.5	161	2192.00
103279252	47.4037709	7.7805413	5.5	150	1970.00
103385094	47.467541	7.782124	5.5	141	2100.00
103302046	47.467541	7.782124	4.5	93	1675.00
103382124	47.479214	7.750375	4.0	85	1610.00
103382119	47.479214	7.750375	2.0	NULL	1230.00
103331816	47.4834008	7.7358992	4.5	160	2300.00
103338640	47.4756024	7.7464551	2.0	40	970.00
103317165	47.496579	7.727418	3.0	73	1450.00
103374589	47.496395	7.726125	1.0	34	740.00
103030627	47.496395	7.726125	3.5	72	1500.00
103387925	47.480674	7.750014	2.5	50	988.00
103385186	47.4777645	7.741705	3.5	85	1480.00
103380270	47.497386	7.726257	4.5	92	1715.00
103371572	47.480856	7.749912	3.5	68	1280.00
103386909	47.4932078	7.7273415	1.0	35	730.00
103367006	47.4932078	7.7273415	3.0	73	1305.00
103350032	47.4778599	7.7464416	4.0	89	1680.00
103382038	47.4932538	7.7269569	3.0	60	1270.00
103074236	47.4753335	7.7461087	4.5	105	1990.00
103367938	47.476113	7.740515	4.5	93	1750.00
103385049	47.4797286	7.7298291	2.0	61	1054.00
103314902	47.4797286	7.7298291	5.5	105	1698.00
103385052	47.4797286	7.7298291	3.5	76	1433.00
103298417	47.473768	7.745092	2.5	57	1360.00
103381375	47.4829966	7.7391608	4.5	116	2440.00
103342824	47.473683	7.744587	2.0	53	1230.00
103311726	47.4855759	7.7433814	4.5	78	1460.00
103277491	47.4852716	7.7428091	1.0	35	920.00
103379140	47.497597	7.727613	3.0	65	1215.00
103375957	47.494469	7.72269	3.5	73	1530.00
103376636	47.4991628	7.7269624	4.5	94	1630.00
103324963	47.481558	7.749196	2.0	60	1170.00
103320702	47.485135	7.729107	3.5	70	1260.00
103385656	47.4906393	7.7258414	3.5	85	2000.00
103385047	47.4906393	7.7258414	3.5	82	1591.00
103330769	47.4942535	7.726405	4.0	108	2098.00
103379893	47.4944322	7.7268439	3.0	87	1690.00
103379894	47.4939295	7.7264696	4.0	110	1898.00
103277915	47.472805	7.74344	4.5	111	1970.00
103312193	47.472805	7.74344	3.5	86	1590.00
103373501	47.456629	7.73811	3.5	70	1460.00
103386957	47.452672	7.745369	1.5	50	940.00
103376204	47.455917	7.739815	2.0	NULL	988.00
103387753	47.455917	7.739815	3.0	57	1200.00
103345853	47.41002	7.75274	3.0	72	1200.00
103322773	47.5341111	7.7091034	3.0	65	1355.00
103388874	47.5034	7.719393	2.0	43	1080.00
103198285	47.532785	7.710799	3.0	68	1400.00
103382113	47.533808	7.710011	3.0	68	1420.00
103375748	47.532785	7.710799	3.0	68	1400.00
103230546	47.533603	7.710168	4.0	76	1650.00
103367337	47.5220942	7.7056699	2.0	NULL	1030.00
103265072	47.5218525	7.7051775	4.0	77	1390.00
103374342	47.521993	7.70843	4.5	82	1490.00
103394594	47.5208967	7.7062481	4.5	107	2080.00
103275897	47.533954	7.710935	4.5	74	1500.00
103383925	47.533891	7.710736	2.0	46	1060.00
103341587	47.523223	7.709788	2.0	54	1150.00
103377436	47.523223	7.709788	2.0	49	1110.00
103358744	47.522761	7.708886	5.5	100	1920.00
103361751	47.522153	7.707537	3.0	71	1390.00
103316381	47.522153	7.707537	2.0	56	1160.00
103312761	47.5319526	7.7090792	4.5	81	1650.00
103385483	47.522057	7.706002	1.0	30	800.00
103344649	47.522525	7.707952	3.5	67	1400.00
103385058	47.522483	7.707214	3.5	67	1410.00
103237905	47.523178	7.707402	3.5	92	1710.00
103313385	47.522972	7.710103	2.0	54	1170.00
103350625	47.522503	7.710067	3.0	67	1310.00
103368020	47.523173	7.711087	3.5	75	1420.00
103384442	47.520694	7.704362	2.0	50	1095.00
103263941	47.520183	7.704651	4.0	82	1610.00
103377208	47.521296	7.704843	4.5	100	1835.00
103388716	47.535262	7.71483	NULL	14	430.00
103322538	47.5251056	7.7428772	4.0	130	1860.00
103287646	47.523225	7.746677	3.5	86	1655.00
103288211	47.523225	7.746677	3.5	97	1755.00
103163229	47.523225	7.746677	5.5	176	2335.00
103389654	47.5094933	7.7173413	2.0	NULL	905.00
103389226	47.5094933	7.7173413	2.0	46	950.00
103369968	47.507226	7.718229	4.0	78	1320.00
103061062	47.508161	7.720935	4.0	72	1540.00
103061064	47.508161	7.720935	3.0	56	1210.00
103313611	47.508814	7.715466	3.0	70	1368.00
103387723	47.5081099	7.7166704	3.0	66	1395.00
103326217	47.5009926	7.7179605	3.5	75	1510.00
103192097	47.5001659	7.721367	3.5	75	1355.00
103400034	47.504163	7.712982	4.0	82	1580.00
103356820	47.5049811	7.7162028	3.5	64	1395.00
103311219	47.5042056	7.7132654	4.0	94	1630.00
103387106	47.5000248	7.7201983	4.5	85	1770.00
103380208	47.5046668	7.716002	3.5	64	1393.00
103310200	47.508107	7.715889	3.0	66	1387.00
103367322	47.509847	7.716205	3.0	71	1250.00
103332220	47.500153	7.717793	4.5	105	1800.00
103193762	47.509677	7.764227	4.5	115	2352.00
103374446	47.5049639	7.7305642	1.5	41	980.00
103388778	47.50739	7.73009	5.0	180	2200.00
103383129	47.50852	7.722062	3.0	64	1130.00
103305379	47.5077019	7.7217256	3.5	84	1485.00
103385956	47.505738	7.72434	2.0	47	1065.00
103386350	47.501332	7.724496	2.5	70	1465.00
103290833	47.504067	7.724346	3.5	69	1410.00
103386239	47.539385	7.722757	2.0	52	1216.00
103316820	47.5377581	7.7366674	4.5	108	2021.00
103280708	47.5379572	7.7361904	5.5	126	2477.00
103169146	47.5381519	7.7374267	5.5	130	2360.00
103363303	47.5381519	7.7374267	4.5	114	2198.00
103361017	47.5384557	7.7381987	3.5	94	1960.00
103367188	47.5368616	7.7248024	5.5	117	2000.00
103359509	47.5372906	7.7258937	4.5	98	1785.00
103360669	47.5372906	7.7258937	3.5	83	1600.00
103312711	47.53433	7.73054	4.5	117	1830.00
103342821	47.5367997	7.7279762	3.5	96	1835.00
103388923	47.554977	7.792537	3.0	84	1400.00
103384637	47.5504886	7.7808169	5.5	150	2950.00
103374970	47.552	7.79431	3.5	107	1600.00
103287976	47.5479786	7.7749027	3.5	94	2125.00
103138049	47.5479786	7.7749027	4.5	122	2640.00
103363382	47.546856	7.771203	5.5	119	1920.00
103402280	46.6868298	7.851119	5.5	129	2200.00
103383842	47.5487855	7.7757845	4.5	107	2280.00
103302604	47.5487855	7.7757845	4.5	107	2280.00
103363998	46.290628	7.8829872	3.5	95	1950.00
103380949	46.6811904	7.8631402	2.5	65	765.00
103389164	46.682549	7.857236	2.5	56	1038.00
103389152	46.682797	7.856931	2.5	56	1090.00
103342399	46.69555	7.87783	3.5	NULL	1350.00
103339789	46.69555	7.87783	5.5	160	2450.00
103344407	47.16818	7.8006	4.5	100	1880.00
103407598	47.4096234	9.3675957	4.0	75	1380.00
103372582	47.115913	7.8420848	3.0	67	1080.00
103296181	47.2649304	7.8289909	3.5	90	1340.00
103161743	47.2569287	7.8198562	NULL	NULL	1150.00
103371913	47.2255609	7.8950794	2.5	NULL	880.00
103268238	47.245037	7.814567	4.5	80	1180.00
103357845	47.3318136	7.8370471	4.5	NULL	1588.00
103362008	47.3344734	7.8429547	3.0	NULL	870.00
103374425	47.32841	7.84409	4.5	108	1750.00
103065860	47.3295085	7.8429303	5.5	135	1810.00
103351290	47.3319747	7.8424462	3.0	NULL	1040.00
103386655	47.333609	7.843026	3.5	85	1560.00
103361065	47.34711	7.88453	3.5	74	1220.00
103329458	47.34711	7.88453	4.0	83	1395.00
103317754	47.330069	7.844549	4.5	83	1249.00
103379539	47.330069	7.844549	3.5	67	1108.00
103221678	47.318183	7.830345	3.0	NULL	1400.00
103379789	47.319126	7.832778	4.5	97	1560.00
103345468	47.319126	7.832778	4.5	90	1560.00
103372007	47.318907	7.831528	3.5	NULL	1400.00
103269745	47.30646	7.85546	4.5	83	1450.00
103387281	47.36557	7.88984	4.5	86	360000.00
103385085	47.361603	7.898921	3.5	NULL	1320.00
103349701	47.365759	7.88619	NULL	NULL	1040.00
103223851	47.364866	7.887618	4.0	NULL	1230.00
103379853	47.361639	7.898853	2.5	56	1055.00
103382545	47.366879	7.885322	4.5	NULL	1490.00
102967563	47.363507	7.898549	3.5	81	1115.00
103350704	47.3072524	7.8760337	3.5	66	1180.00
103383777	47.302779	7.874556	4.5	116	2175.00
103075741	47.305359	7.895668	5.5	NULL	2670.00
103271480	47.3056751	7.8954596	4.5	NULL	1990.00
103339359	47.3055237	7.895088	5.5	NULL	2725.00
103380526	47.303365	7.877014	4.0	98	1665.00
103382476	47.303365	7.877014	2.0	49	1000.00
103336270	47.3058941	7.8900926	5.5	106	1764.00
103353108	47.305518	7.890546	2.0	NULL	910.00
103321512	47.30598	7.89368	5.5	167	3500.00
103193005	47.305932	7.889604	4.5	102	1560.00
103362129	47.3105268	7.8806627	3.5	93	1690.00
103362132	47.3104535	7.881006	3.5	118	1960.00
103362133	47.3104535	7.881006	3.5	93	1730.00
103340021	47.34671	7.85905	5.5	160	2850.00
103366637	47.3448409	7.8687456	3.5	NULL	1175.00
103313543	47.34691	7.87717	2.5	48	1250.00
103313529	47.346914	7.8771658	1.5	35	1150.00
103366882	47.3468572	7.8779197	3.5	88	1780.00
103335734	47.340448	7.873363	3.0	NULL	1200.00
103349747	47.340448	7.873363	2.0	NULL	1010.00
103382648	47.346334	7.877523	2.0	NULL	800.00
103334941	47.336608	7.866999	3.5	118	1610.00
103388707	47.3508574	7.8924845	3.5	64	1133.00
103339738	47.348729	7.886289	4.5	95	1430.00
103362402	47.348901	7.8867374	3.5	NULL	1210.00
103378513	47.3504138	7.8886294	3.0	75	1100.00
103307513	47.355791	7.896781	3.5	80	1295.00
103383146	47.349188	7.891517	3.5	137	2300.00
103383372	47.349188	7.891517	NULL	114	2095.00
103390012	47.3515218	7.895071	3.0	NULL	795.00
103284675	47.351408	7.894236	3.0	NULL	1245.00
103374262	47.35026	7.89746	2.5	NULL	1145.00
103370577	47.3387472	7.8552265	3.5	79	1400.00
103382320	47.3387472	7.8552265	3.5	79	1410.00
103386656	47.341429	7.8573117	3.5	80	1360.00
103362191	47.3262827	7.8471524	3.5	NULL	1258.00
103352719	47.326026	7.853487	5.5	170	2350.00
103277336	47.321823	7.843743	4.5	103	1730.00
103316030	47.321974	7.844361	4.5	93	1690.00
103232649	47.3281957	7.8504743	4.5	NULL	1620.00
103345862	47.3186117	7.899406	4.5	117	1940.00
103304652	47.3232241	7.8998426	5.5	119	2040.00
103361745	47.328229	7.898907	3.5	70	1460.00
103361518	47.325572	7.899638	3.5	67	1220.00
103353301	47.325572	7.899638	3.5	67	1240.00
103239810	47.325572	7.899638	4.5	82	1520.00
103056886	47.325611	7.898406	5.0	110	1760.00
103361458	47.3188966	7.8994274	3.5	97	1830.00
